clip_id,source,parent_id,material,interaction,wetness,rigidity,resonance,granularity,continuity,notes
fs199362,freesound,,gravel,pour,1,3,2,5,5,fs=199362 license=http://creativecommons.org/pub path=raw/freesound/gravel/pour/199362.mp3
fs199361,freesound,,gravel,pour,1,3,2,5,5,fs=199361 license=http://creativecommons.org/pub path=raw/freesound/gravel/pour/199361.mp3
fs199334,freesound,,gravel,pour,1,3,2,5,5,fs=199334 license=http://creativecommons.org/pub path=raw/freesound/gravel/pour/199334.mp3
fs199331,freesound,,gravel,pour,1,3,2,5,5,fs=199331 license=http://creativecommons.org/pub path=raw/freesound/gravel/pour/199331.mp3
fs199326,freesound,,gravel,pour,1,3,2,5,5,fs=199326 license=http://creativecommons.org/pub path=raw/freesound/gravel/pour/199326.mp3
fs199325,freesound,,gravel,pour,1,3,2,5,5,fs=199325 license=http://creativecommons.org/pub path=raw/freesound/gravel/pour/199325.mp3
fs588467,freesound,,gravel,pour,1,3,2,5,5,fs=588467 license=http://creativecommons.org/pub path=raw/freesound/gravel/pour/588467.mp3
fs34175,freesound,,gravel,pour,1,3,2,5,5,fs=34175 license=http://creativecommons.org/pub path=raw/freesound/gravel/pour/34175.mp3
fs381617,freesound,,wood,impact,1,4,3,2,1,fs=381617 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/381617.mp3
fs381609,freesound,,wood,impact,1,4,3,2,1,fs=381609 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/381609.mp3
fs381606,freesound,,wood,impact,1,4,3,2,1,fs=381606 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/381606.mp3
fs381605,freesound,,wood,impact,1,4,3,2,1,fs=381605 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/381605.mp3
fs381604,freesound,,wood,impact,1,4,3,2,1,fs=381604 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/381604.mp3
fs381602,freesound,,wood,impact,1,4,3,2,1,fs=381602 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/381602.mp3
fs381598,freesound,,wood,impact,1,4,3,2,1,fs=381598 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/381598.mp3
fs381594,freesound,,wood,impact,1,4,3,2,1,fs=381594 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/381594.mp3
fs381593,freesound,,wood,impact,1,4,3,2,1,fs=381593 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/381593.mp3
fs381590,freesound,,wood,impact,1,4,3,2,1,fs=381590 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/381590.mp3
fs369710,freesound,,wood,impact,1,4,3,2,1,fs=369710 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/369710.mp3
fs319709,freesound,,wood,impact,1,4,3,2,1,fs=319709 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/319709.mp3
fs173941,freesound,,wood,impact,1,4,3,2,1,fs=173941 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/173941.mp3
fs594389,freesound,,wood,impact,1,4,3,2,1,fs=594389 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/594389.mp3
fs553297,freesound,,wood,impact,1,4,3,2,1,fs=553297 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/553297.mp3
fs637644,freesound,,wood,impact,1,4,3,2,1,fs=637644 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/637644.mp3
fs629986,freesound,,wood,impact,1,4,3,2,1,fs=629986 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/629986.mp3
fs629987,freesound,,wood,impact,1,4,3,2,1,fs=629987 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/629987.mp3
fs144950,freesound,,wood,impact,1,4,3,2,1,fs=144950 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/144950.mp3
fs144949,freesound,,wood,impact,1,4,3,2,1,fs=144949 license=http://creativecommons.org/pub path=raw/freesound/wood/impact/144949.mp3
fs152788,freesound,,wood,step,1,4,3,2,3,fs=152788 license=https://creativecommons.org/li path=raw/freesound/wood/step/152788.mp3
fs152783,freesound,,wood,step,1,4,3,2,3,fs=152783 license=https://creativecommons.org/li path=raw/freesound/wood/step/152783.mp3
fs152782,freesound,,wood,step,1,4,3,2,3,fs=152782 license=https://creativecommons.org/li path=raw/freesound/wood/step/152782.mp3
fs152781,freesound,,wood,step,1,4,3,2,3,fs=152781 license=https://creativecommons.org/li path=raw/freesound/wood/step/152781.mp3
fs152787,freesound,,wood,step,1,4,3,2,3,fs=152787 license=https://creativecommons.org/li path=raw/freesound/wood/step/152787.mp3
fs152786,freesound,,wood,step,1,4,3,2,3,fs=152786 license=https://creativecommons.org/li path=raw/freesound/wood/step/152786.mp3
fs754782,freesound,,wood,step,1,4,3,2,3,fs=754782 license=https://creativecommons.org/li path=raw/freesound/wood/step/754782.mp3
fs754786,freesound,,wood,step,1,4,3,2,3,fs=754786 license=https://creativecommons.org/li path=raw/freesound/wood/step/754786.mp3
fs754785,freesound,,wood,step,1,4,3,2,3,fs=754785 license=https://creativecommons.org/li path=raw/freesound/wood/step/754785.mp3
fs754784,freesound,,wood,step,1,4,3,2,3,fs=754784 license=https://creativecommons.org/li path=raw/freesound/wood/step/754784.mp3
fs620333,freesound,,wood,step,1,4,3,2,3,fs=620333 license=https://creativecommons.org/li path=raw/freesound/wood/step/620333.mp3
fs620330,freesound,,wood,step,1,4,3,2,3,fs=620330 license=https://creativecommons.org/li path=raw/freesound/wood/step/620330.mp3
fs620329,freesound,,wood,step,1,4,3,2,3,fs=620329 license=https://creativecommons.org/li path=raw/freesound/wood/step/620329.mp3
fs620332,freesound,,wood,step,1,4,3,2,3,fs=620332 license=https://creativecommons.org/li path=raw/freesound/wood/step/620332.mp3
fs620331,freesound,,wood,step,1,4,3,2,3,fs=620331 license=https://creativecommons.org/li path=raw/freesound/wood/step/620331.mp3
fs194689,freesound,,wood,drag,1,4,3,2,5,fs=194689 license=http://creativecommons.org/pub path=raw/freesound/wood/drag/194689.mp3
fs525178,freesound,,wood,drag,1,4,3,2,5,fs=525178 license=https://creativecommons.org/li path=raw/freesound/wood/drag/525178.mp3
fs613818,freesound,,wood,drag,1,4,3,2,5,fs=613818 license=http://creativecommons.org/pub path=raw/freesound/wood/drag/613818.mp3
fs147008,freesound,,wood,drag,1,4,3,2,5,fs=147008 license=https://creativecommons.org/li path=raw/freesound/wood/drag/147008.mp3
fs147007,freesound,,wood,drag,1,4,3,2,5,fs=147007 license=https://creativecommons.org/li path=raw/freesound/wood/drag/147007.mp3
fs147006,freesound,,wood,drag,1,4,3,2,5,fs=147006 license=https://creativecommons.org/li path=raw/freesound/wood/drag/147006.mp3
fs147005,freesound,,wood,drag,1,4,3,2,5,fs=147005 license=https://creativecommons.org/li path=raw/freesound/wood/drag/147005.mp3
fs147004,freesound,,wood,drag,1,4,3,2,5,fs=147004 license=https://creativecommons.org/li path=raw/freesound/wood/drag/147004.mp3
fs327909,freesound,,wood,drag,1,4,3,2,5,fs=327909 license=http://creativecommons.org/lic path=raw/freesound/wood/drag/327909.mp3
fs464124,freesound,,wood,drag,1,4,3,2,5,fs=464124 license=http://creativecommons.org/pub path=raw/freesound/wood/drag/464124.mp3
fs481863,freesound,,fabric,drag,1,1,1,2,5,fs=481863 license=http://creativecommons.org/pub path=raw/freesound/fabric/drag/481863.mp3
fs435793,freesound,,fabric,drag,1,1,1,2,5,fs=435793 license=http://creativecommons.org/pub path=raw/freesound/fabric/drag/435793.mp3
fs496188,freesound,,fabric,drag,1,1,1,2,5,fs=496188 license=http://creativecommons.org/pub path=raw/freesound/fabric/drag/496188.mp3
fs727348,freesound,,fabric,drag,1,1,1,2,5,fs=727348 license=http://creativecommons.org/pub path=raw/freesound/fabric/drag/727348.mp3
fs340221,freesound,,fabric,drag,1,1,1,2,5,fs=340221 license=http://creativecommons.org/lic path=raw/freesound/fabric/drag/340221.mp3
fs556711,freesound,,fabric,drag,1,1,1,2,5,fs=556711 license=http://creativecommons.org/pub path=raw/freesound/fabric/drag/556711.mp3
fs430721,freesound,,fabric,drag,1,1,1,2,5,fs=430721 license=http://creativecommons.org/pub path=raw/freesound/fabric/drag/430721.mp3
fs340236,freesound,,fabric,drag,1,1,1,2,5,fs=340236 license=http://creativecommons.org/lic path=raw/freesound/fabric/drag/340236.mp3
fs340235,freesound,,fabric,drag,1,1,1,2,5,fs=340235 license=http://creativecommons.org/lic path=raw/freesound/fabric/drag/340235.mp3
fs256310,freesound,,fabric,drag,1,1,1,2,5,fs=256310 license=http://creativecommons.org/pub path=raw/freesound/fabric/drag/256310.mp3
fs518971,freesound,,fabric,drag,1,1,1,2,5,fs=518971 license=https://creativecommons.org/li path=raw/freesound/fabric/drag/518971.mp3
fs778066,freesound,,fabric,drag,1,1,1,2,5,fs=778066 license=http://creativecommons.org/pub path=raw/freesound/fabric/drag/778066.mp3
fs525284,freesound,,fabric,drag,1,1,1,2,5,fs=525284 license=https://creativecommons.org/li path=raw/freesound/fabric/drag/525284.mp3
fs525285,freesound,,fabric,drag,1,1,1,2,5,fs=525285 license=https://creativecommons.org/li path=raw/freesound/fabric/drag/525285.mp3
fs14187,freesound,,fabric,drag,1,1,1,2,5,fs=14187 license=http://creativecommons.org/pub path=raw/freesound/fabric/drag/14187.mp3
fs495467,freesound,,fabric,scrape,1,1,1,2,4,fs=495467 license=https://creativecommons.org/li path=raw/freesound/fabric/scrape/495467.mp3
fs495465,freesound,,fabric,scrape,1,1,1,2,4,fs=495465 license=https://creativecommons.org/li path=raw/freesound/fabric/scrape/495465.mp3
fs495466,freesound,,fabric,scrape,1,1,1,2,4,fs=495466 license=https://creativecommons.org/li path=raw/freesound/fabric/scrape/495466.mp3
fs495464,freesound,,fabric,scrape,1,1,1,2,4,fs=495464 license=https://creativecommons.org/li path=raw/freesound/fabric/scrape/495464.mp3
fs495468,freesound,,fabric,scrape,1,1,1,2,4,fs=495468 license=https://creativecommons.org/li path=raw/freesound/fabric/scrape/495468.mp3
fs19291,freesound,,fabric,scrape,1,1,1,2,4,fs=19291 license=http://creativecommons.org/pub path=raw/freesound/fabric/scrape/19291.mp3
fs128233,freesound,,fabric,scrape,1,1,1,2,4,fs=128233 license=http://creativecommons.org/pub path=raw/freesound/fabric/scrape/128233.mp3
fs641383,freesound,,fabric,scrape,1,1,1,2,4,fs=641383 license=http://creativecommons.org/pub path=raw/freesound/fabric/scrape/641383.mp3
fs641382,freesound,,fabric,scrape,1,1,1,2,4,fs=641382 license=http://creativecommons.org/pub path=raw/freesound/fabric/scrape/641382.mp3
fs641381,freesound,,fabric,scrape,1,1,1,2,4,fs=641381 license=http://creativecommons.org/pub path=raw/freesound/fabric/scrape/641381.mp3
fs708110,freesound,,fabric,scrape,1,1,1,2,4,fs=708110 license=http://creativecommons.org/pub path=raw/freesound/fabric/scrape/708110.mp3
fs435829,freesound,,fabric,scrape,1,1,1,2,4,fs=435829 license=http://creativecommons.org/pub path=raw/freesound/fabric/scrape/435829.mp3
fs677288,freesound,,fabric,scrape,1,1,1,2,4,fs=677288 license=http://creativecommons.org/pub path=raw/freesound/fabric/scrape/677288.mp3
fs614919,freesound,,fabric,scrape,1,1,1,2,4,fs=614919 license=http://creativecommons.org/pub path=raw/freesound/fabric/scrape/614919.mp3
fs490101,freesound,,fabric,scrape,1,1,1,2,4,fs=490101 license=https://creativecommons.org/li path=raw/freesound/fabric/scrape/490101.mp3
fs460173,freesound,,metal,roll,1,5,4,2,5,fs=460173 license=https://creativecommons.org/li path=raw/freesound/metal/roll/460173.mp3
fs460172,freesound,,metal,roll,1,5,4,2,5,fs=460172 license=https://creativecommons.org/li path=raw/freesound/metal/roll/460172.mp3
fs460174,freesound,,metal,roll,1,5,4,2,5,fs=460174 license=https://creativecommons.org/li path=raw/freesound/metal/roll/460174.mp3
fs45804,freesound,,metal,roll,1,5,4,2,5,fs=45804 license=https://creativecommons.org/li path=raw/freesound/metal/roll/45804.mp3
fs365161,freesound,,metal,roll,1,5,4,2,5,fs=365161 license=http://creativecommons.org/lic path=raw/freesound/metal/roll/365161.mp3
fs260778,freesound,,metal,roll,1,5,4,2,5,fs=260778 license=http://creativecommons.org/pub path=raw/freesound/metal/roll/260778.mp3
fs682867,freesound,,metal,roll,1,5,4,2,5,fs=682867 license=http://creativecommons.org/pub path=raw/freesound/metal/roll/682867.mp3
fs579680,freesound,,metal,roll,1,5,4,2,5,fs=579680 license=http://creativecommons.org/pub path=raw/freesound/metal/roll/579680.mp3
fs429104,freesound,,metal,roll,1,5,4,2,5,fs=429104 license=https://creativecommons.org/li path=raw/freesound/metal/roll/429104.mp3
fs851090,freesound,,metal,roll,1,5,4,2,5,fs=851090 license=https://creativecommons.org/li path=raw/freesound/metal/roll/851090.mp3
fs755083,freesound,,metal,roll,1,5,4,2,5,fs=755083 license=https://creativecommons.org/li path=raw/freesound/metal/roll/755083.mp3
fs448180,freesound,,metal,roll,1,5,4,2,5,fs=448180 license=http://creativecommons.org/pub path=raw/freesound/metal/roll/448180.mp3
fs448179,freesound,,metal,roll,1,5,4,2,5,fs=448179 license=http://creativecommons.org/pub path=raw/freesound/metal/roll/448179.mp3
fs448169,freesound,,metal,roll,1,5,4,2,5,fs=448169 license=http://creativecommons.org/pub path=raw/freesound/metal/roll/448169.mp3
fs334223,freesound,,metal,roll,1,5,4,2,5,fs=334223 license=http://creativecommons.org/pub path=raw/freesound/metal/roll/334223.mp3
fs182344,freesound,,rock,roll,1,5,3,2,5,fs=182344 license=http://creativecommons.org/lic path=raw/freesound/rock/roll/182344.mp3
fs760681,freesound,,rock,roll,1,5,3,2,5,fs=760681 license=https://creativecommons.org/li path=raw/freesound/rock/roll/760681.mp3
fs182345,freesound,,rock,roll,1,5,3,2,5,fs=182345 license=http://creativecommons.org/lic path=raw/freesound/rock/roll/182345.mp3
fs425037,freesound,,rock,roll,1,5,3,2,5,fs=425037 license=https://creativecommons.org/li path=raw/freesound/rock/roll/425037.mp3
fs425036,freesound,,rock,roll,1,5,3,2,5,fs=425036 license=https://creativecommons.org/li path=raw/freesound/rock/roll/425036.mp3
